cnty_fips,county,state,Value,theme_range
2013,Aleutians East,Arkansas,3425,75 - 9055 (644)
2016,Aleutians West,Arkansas,5750,75 - 9055 (644)
2020,Anchorage,Arkansas,296112,91049.1 - 10098052 (644)
2050,Bethel,Arkansas,18040,9055.1 - 19054 (644)
2060,Bristol Bay,Arkansas,890,75 - 9055 (644)
2068,Denali,Arkansas,2232,75 - 9055 (644)
2070,Dillingham,Arkansas,4975,75 - 9055 (644)
2090,Fairbanks North Star,Arkansas,99653,91049.1 - 10098052 (644)
2100,Haines,Arkansas,2518,75 - 9055 (644)
2105,Hoonah-Angoon,Arkansas,2132,75 - 9055 (644)
22017,Caddo,Louisiana,248361,91049.1 - 10098052 (644)
2110,Juneau,Arkansas,32330,19054.1 - 36769 (644)
2122,Kenai Peninsula,Arkansas,58220,36769.1 - 91049 (644)
2130,Ketchikan Gateway,Arkansas,13804,9055.1 - 19054 (644)
2150,Kodiak Island,Arkansas,13649,9055.1 - 19054 (644)
2164,Lake and Peninsula,Arkansas,1375,75 - 9055 (644)
2170,Matanuska-Susitna,Arkansas,103464,91049.1 - 10098052 (644)
2180,Nome,Arkansas,9925,9055.1 - 19054 (644)
2185,North Slope,Arkansas,9797,9055.1 - 19054 (644)
2188,Northwest Arctic,Arkansas,7734,75 - 9055 (644)
2195,Petersburg,Arkansas,3255,75 - 9055 (644)
2198,Prince of Wales-Hyder,Arkansas,6474,75 - 9055 (644)
2220,Sitka,Arkansas,8738,75 - 9055 (644)
2230,Skagway,Arkansas,1061,75 - 9055 (644)
2240,Southeast Fairbanks,Arkansas,6876,75 - 9055 (644)
2261,Valdez-Cordova,Arkansas,9301,9055.1 - 19054 (644)
2158,Kusilvak,Arkansas,8198,75 - 9055 (644)
2275,Wrangell,Arkansas,2484,75 - 9055 (644)
2282,Yakutat,Arkansas,689,75 - 9055 (644)
2290,Yukon-Koyukuk,Arkansas,5415,75 - 9055 (644)
6001,Alameda,California,1643700,91049.1 - 10098052 (644)
6005,Amador,California,37829,36769.1 - 91049 (644)
6007,Butte,California,227075,91049.1 - 10098052 (644)
6009,Calaveras,California,45235,36769.1 - 91049 (644)
6011,Colusa,California,21464,19054.1 - 36769 (644)
6013,Contra Costa,California,1133247,91049.1 - 10098052 (644)
6015,Del Norte,California,27424,19054.1 - 36769 (644)
6017,El Dorado,California,186661,91049.1 - 10098052 (644)
6021,Glenn,California,27897,19054.1 - 36769 (644)
6023,Humboldt,California,135768,91049.1 - 10098052 (644)
6031,Kings,California,150075,91049.1 - 10098052 (644)
6033,Lake,California,64148,36769.1 - 91049 (644)
6035,Lassen,California,31185,19054.1 - 36769 (644)
6041,Marin,California,260295,91049.1 - 10098052 (644)
6043,Mariposa,California,17540,9055.1 - 19054 (644)
6045,Mendocino,California,87422,36769.1 - 91049 (644)
6047,Merced,California,269075,91049.1 - 10098052 (644)
6049,Modoc,California,8938,75 - 9055 (644)
6053,Monterey,California,433212,91049.1 - 10098052 (644)
6055,Napa,California,140530,91049.1 - 10098052 (644)
6057,Nevada,California,99092,91049.1 - 10098052 (644)
6061,Placer,California,380077,91049.1 - 10098052 (644)
6063,Plumas,California,18699,9055.1 - 19054 (644)
6067,Sacramento,California,1510023,91049.1 - 10098052 (644)
6069,San Benito,California,59416,36769.1 - 91049 (644)
6075,San Francisco,California,870044,91049.1 - 10098052 (644)
6077,San Joaquin,California,732212,91049.1 - 10098052 (644)
6079,San Luis Obispo,California,281455,91049.1 - 10098052 (644)
6081,San Mateo,California,765935,91049.1 - 10098052 (644)
6083,Santa Barbara,California,443738,91049.1 - 10098052 (644)
6085,Santa Clara,California,1922200,91049.1 - 10098052 (644)
6087,Santa Cruz,California,273765,91049.1 - 10098052 (644)
6089,Shasta,California,179085,91049.1 - 10098052 (644)
6091,Sierra,California,2930,75 - 9055 (644)
6093,Siskiyou,California,43540,36769.1 - 91049 (644)
6095,Solano,California,438530,91049.1 - 10098052 (644)
6097,Sonoma,California,501317,91049.1 - 10098052 (644)
6099,Stanislaus,California,539301,91049.1 - 10098052 (644)
6101,Sutter,California,95872,91049.1 - 10098052 (644)
6103,Tehama,California,63373,36769.1 - 91049 (644)
6105,Trinity,California,12862,9055.1 - 19054 (644)
6109,Tuolumne,California,53932,36769.1 - 91049 (644)
6113,Yolo,California,214977,91049.1 - 10098052 (644)
6115,Yuba,California,75493,36769.1 - 91049 (644)
15001,Hawaii,Hawaii,197658,91049.1 - 10098052 (644)
15003,Honolulu,Hawaii,987638,91049.1 - 10098052 (644)
15005,Kalawao,Hawaii,75,75 - 9055 (644)
15007,Kauai,Hawaii,71377,36769.1 - 91049 (644)
15009,Maui,Hawaii,165281,91049.1 - 10098052 (644)
41003,Benton,Oregon,89780,36769.1 - 91049 (644)
41005,Clackamas,Oregon,405788,91049.1 - 10098052 (644)
41007,Clatsop,Oregon,38562,36769.1 - 91049 (644)
41009,Columbia,Oregon,50851,36769.1 - 91049 (644)
41011,Coos,Oregon,63308,36769.1 - 91049 (644)
41013,Crook,Oregon,22337,19054.1 - 36769 (644)
41015,Curry,Oregon,22507,19054.1 - 36769 (644)
41017,Deschutes,Oregon,180640,91049.1 - 10098052 (644)
41019,Douglas,Oregon,108323,91049.1 - 10098052 (644)
41021,Gilliam,Oregon,1907,75 - 9055 (644)
41027,Hood River,Oregon,23131,19054.1 - 36769 (644)
41029,Jackson,Oregon,214267,91049.1 - 10098052 (644)
41031,Jefferson,Oregon,23143,19054.1 - 36769 (644)
41033,Josephine,Oregon,85481,36769.1 - 91049 (644)
41035,Klamath,Oregon,66310,36769.1 - 91049 (644)
41037,Lake,Oregon,7843,75 - 9055 (644)
41039,Lane,Oregon,368882,91049.1 - 10098052 (644)
41041,Lincoln,Oregon,47881,36769.1 - 91049 (644)
41043,Linn,Oregon,122870,91049.1 - 10098052 (644)
41047,Marion,Oregon,335553,91049.1 - 10098052 (644)
41051,Multnomah,Oregon,798647,91049.1 - 10098052 (644)
41053,Polk,Oregon,81427,36769.1 - 91049 (644)
41055,Sherman,Oregon,1605,75 - 9055 (644)
41057,Tillamook,Oregon,26076,19054.1 - 36769 (644)
41065,Wasco,Oregon,25866,19054.1 - 36769 (644)
41067,Washington,Oregon,581821,91049.1 - 10098052 (644)
41069,Wheeler,Oregon,1426,75 - 9055 (644)
41071,Yamhill,Oregon,103820,91049.1 - 10098052 (644)
53007,Chelan,Washington,75757,36769.1 - 91049 (644)
53009,Clallam,Washington,74487,36769.1 - 91049 (644)
53011,Clark,Washington,465384,91049.1 - 10098052 (644)
53015,Cowlitz,Washington,105112,91049.1 - 10098052 (644)
53027,Grays Harbor,Washington,71967,36769.1 - 91049 (644)
53029,Island,Washington,81636,36769.1 - 91049 (644)
53031,Jefferson,Washington,30856,19054.1 - 36769 (644)
53033,King,Washington,2163257,91049.1 - 10098052 (644)
53035,Kitsap,Washington,262475,91049.1 - 10098052 (644)
53037,Kittitas,Washington,44825,36769.1 - 91049 (644)
53039,Klickitat,Washington,21396,19054.1 - 36769 (644)
53041,Lewis,Washington,76947,36769.1 - 91049 (644)
53045,Mason,Washington,62627,36769.1 - 91049 (644)
53047,Okanogan,Washington,41638,36769.1 - 91049 (644)
53049,Pacific,Washington,21281,19054.1 - 36769 (644)
53053,Pierce,Washington,859840,91049.1 - 10098052 (644)
53055,San Juan,Washington,16473,9055.1 - 19054 (644)
53057,Skagit,Washington,123907,91049.1 - 10098052 (644)
53059,Skamania,Washington,11620,9055.1 - 19054 (644)
53061,Snohomish,Washington,786620,91049.1 - 10098052 (644)
53067,Thurston,Washington,274684,91049.1 - 10098052 (644)
53069,Wahkiakum,Washington,4189,75 - 9055 (644)
53073,Whatcom,Washington,216812,91049.1 - 10098052 (644)
53077,Yakima,Washington,249325,91049.1 - 10098052 (644)
4001,Apache,Arizona,71522,36769.1 - 91049 (644)
4003,Cochise,Arizona,126279,91049.1 - 10098052 (644)
4005,Coconino,Arizona,140217,91049.1 - 10098052 (644)
4007,Gila,Arizona,53400,36769.1 - 91049 (644)
4009,Graham,Arizona,37879,36769.1 - 91049 (644)
4011,Greenlee,Arizona,9504,9055.1 - 19054 (644)
4012,La Paz,Arizona,20701,19054.1 - 36769 (644)
4013,Maricopa,Arizona,4253913,91049.1 - 10098052 (644)
4015,Mohave,Arizona,206064,91049.1 - 10098052 (644)
4017,Navajo,Arizona,108705,91049.1 - 10098052 (644)
4019,Pima,Arizona,1019722,91049.1 - 10098052 (644)
4021,Pinal,Arizona,419721,91049.1 - 10098052 (644)
4023,Santa Cruz,Arizona,46584,36769.1 - 91049 (644)
4025,Yavapai,Arizona,224645,91049.1 - 10098052 (644)
4027,Yuma,Arizona,207829,91049.1 - 10098052 (644)
6003,Alpine,California,1146,75 - 9055 (644)
6019,Fresno,California,978130,91049.1 - 10098052 (644)
6025,Imperial,California,180216,91049.1 - 10098052 (644)
6027,Inyo,California,18085,9055.1 - 19054 (644)
6029,Kern,California,883053,91049.1 - 10098052 (644)
6037,Los Angeles,California,10098052,91049.1 - 10098052 (644)
6039,Madera,California,155013,91049.1 - 10098052 (644)
6051,Mono,California,14174,9055.1 - 19054 (644)
6059,Orange,California,3164182,91049.1 - 10098052 (644)
6065,Riverside,California,2383286,91049.1 - 10098052 (644)
6071,San Bernardino,California,2135413,91049.1 - 10098052 (644)
6073,San Diego,California,3302833,91049.1 - 10098052 (644)
6107,Tulare,California,460477,91049.1 - 10098052 (644)
6111,Ventura,California,848112,91049.1 - 10098052 (644)
8007,Archuleta,Colorado,12908,9055.1 - 19054 (644)
8029,Delta,Colorado,30346,19054.1 - 36769 (644)
8033,Dolores,Colorado,1841,75 - 9055 (644)
8045,Garfield,Colorado,58538,36769.1 - 91049 (644)
8051,Gunnison,Colorado,16537,9055.1 - 19054 (644)
8053,Hinsdale,Colorado,878,75 - 9055 (644)
8067,La Plata,Colorado,55101,36769.1 - 91049 (644)
8077,Mesa,Colorado,149998,91049.1 - 10098052 (644)
8079,Mineral,Colorado,823,75 - 9055 (644)
8081,Moffat,Colorado,13060,9055.1 - 19054 (644)
8083,Montezuma,Colorado,25909,19054.1 - 36769 (644)
8085,Montrose,Colorado,41268,36769.1 - 91049 (644)
8091,Ouray,Colorado,4722,75 - 9055 (644)
8097,Pitkin,Colorado,17909,9055.1 - 19054 (644)
8103,Rio Blanco,Colorado,6465,75 - 9055 (644)
8107,Routt,Colorado,24874,19054.1 - 36769 (644)
8111,San Juan,Colorado,544,75 - 9055 (644)
8113,San Miguel,Colorado,7968,75 - 9055 (644)
16001,Ada,Idaho,446052,91049.1 - 10098052 (644)
16005,Bannock,Idaho,85065,36769.1 - 91049 (644)
16007,Bear Lake,Idaho,5962,75 - 9055 (644)
16011,Bingham,Idaho,45551,36769.1 - 91049 (644)
16013,Blaine,Idaho,21994,19054.1 - 36769 (644)
16015,Boise,Idaho,7163,75 - 9055 (644)
16019,Bonneville,Idaho,112397,91049.1 - 10098052 (644)
16023,Butte,Idaho,2602,75 - 9055 (644)
16025,Camas,Idaho,886,75 - 9055 (644)
16027,Canyon,Idaho,212230,91049.1 - 10098052 (644)
16029,Caribou,Idaho,6918,75 - 9055 (644)
16031,Cassia,Idaho,23615,19054.1 - 36769 (644)
16033,Clark,Idaho,1077,75 - 9055 (644)
16037,Custer,Idaho,4141,75 - 9055 (644)
16039,Elmore,Idaho,26433,19054.1 - 36769 (644)
16041,Franklin,Idaho,13279,9055.1 - 19054 (644)
16043,Fremont,Idaho,12965,9055.1 - 19054 (644)
16045,Gem,Idaho,17052,9055.1 - 19054 (644)
16047,Gooding,Idaho,15169,9055.1 - 19054 (644)
16051,Jefferson,Idaho,27969,19054.1 - 36769 (644)
16053,Jerome,Idaho,23431,19054.1 - 36769 (644)
16063,Lincoln,Idaho,5321,75 - 9055 (644)
16065,Madison,Idaho,38705,36769.1 - 91049 (644)
16067,Minidoka,Idaho,20615,19054.1 - 36769 (644)
16071,Oneida,Idaho,4326,75 - 9055 (644)
16073,Owyhee,Idaho,11455,9055.1 - 19054 (644)
16075,Payette,Idaho,23041,19054.1 - 36769 (644)
16077,Power,Idaho,7713,75 - 9055 (644)
16081,Teton,Idaho,11080,9055.1 - 19054 (644)
16083,Twin Falls,Idaho,83666,36769.1 - 91049 (644)
16087,Washington,Idaho,10025,9055.1 - 19054 (644)
32001,Churchill,Nevada,24010,19054.1 - 36769 (644)
32003,Clark,Nevada,2141574,91049.1 - 10098052 (644)
32005,Douglas,Nevada,47828,36769.1 - 91049 (644)
32007,Elko,Nevada,52252,36769.1 - 91049 (644)
32009,Esmeralda,Nevada,981,75 - 9055 (644)
32011,Eureka,Nevada,1830,75 - 9055 (644)
32013,Humboldt,Nevada,16904,9055.1 - 19054 (644)
32015,Lander,Nevada,5746,75 - 9055 (644)
32017,Lincoln,Nevada,5174,75 - 9055 (644)
32019,Lyon,Nevada,53155,36769.1 - 91049 (644)
32021,Mineral,Nevada,4448,75 - 9055 (644)
32023,Nye,Nevada,43705,36769.1 - 91049 (644)
32027,Pershing,Nevada,6611,75 - 9055 (644)
32029,Storey,Nevada,3941,75 - 9055 (644)
32031,Washoe,Nevada,450486,91049.1 - 10098052 (644)
32033,White Pine,Nevada,9737,9055.1 - 19054 (644)
32510,Carson City,Nevada,54467,36769.1 - 91049 (644)
35003,Catron,New Mexico,3539,75 - 9055 (644)
35006,Cibola,New Mexico,26978,19054.1 - 36769 (644)
35013,Do̱a Ana,New Mexico,215338,91049.1 - 10098052 (644)
35017,Grant,New Mexico,28061,19054.1 - 36769 (644)
35023,Hidalgo,New Mexico,4371,75 - 9055 (644)
35029,Luna,New Mexico,24264,19054.1 - 36769 (644)
35031,McKinley,New Mexico,72849,36769.1 - 91049 (644)
35043,Sandoval,New Mexico,140769,91049.1 - 10098052 (644)
35045,San Juan,New Mexico,127455,91049.1 - 10098052 (644)
35051,Sierra,New Mexico,11135,9055.1 - 19054 (644)
35053,Socorro,New Mexico,17000,9055.1 - 19054 (644)
35061,Valencia,New Mexico,75956,36769.1 - 91049 (644)
41023,Grant,Oregon,7183,75 - 9055 (644)
41025,Harney,Oregon,7228,75 - 9055 (644)
41045,Malheur,Oregon,30431,19054.1 - 36769 (644)
49001,Beaver,Utah,6443,75 - 9055 (644)
49003,Box Elder,Utah,53001,36769.1 - 91049 (644)
49005,Cache,Utah,122336,91049.1 - 10098052 (644)
49007,Carbon,Utah,20356,19054.1 - 36769 (644)
49009,Daggett,Utah,612,75 - 9055 (644)
49011,Davis,Utah,340621,91049.1 - 10098052 (644)
49013,Duchesne,Utah,20219,19054.1 - 36769 (644)
49015,Emery,Utah,10248,9055.1 - 19054 (644)
49017,Garfield,Utah,5017,75 - 9055 (644)
49019,Grand,Utah,9616,9055.1 - 19054 (644)
49021,Iron,Utah,49691,36769.1 - 91049 (644)
49023,Juab,Utah,10948,9055.1 - 19054 (644)
49025,Kane,Utah,7350,75 - 9055 (644)
49027,Millard,Utah,12733,9055.1 - 19054 (644)
49029,Morgan,Utah,11391,9055.1 - 19054 (644)
49031,Piute,Utah,1904,75 - 9055 (644)
49033,Rich,Utah,2350,75 - 9055 (644)
49035,Salt Lake,Utah,1120805,91049.1 - 10098052 (644)
49037,San Juan,Utah,15281,9055.1 - 19054 (644)
49039,Sanpete,Utah,29366,19054.1 - 36769 (644)
49041,Sevier,Utah,21118,19054.1 - 36769 (644)
49043,Summit,Utah,40511,36769.1 - 91049 (644)
49045,Tooele,Utah,65185,36769.1 - 91049 (644)
49047,Uintah,Utah,36323,19054.1 - 36769 (644)
49049,Utah,Utah,590440,91049.1 - 10098052 (644)
49051,Wasatch,Utah,30523,19054.1 - 36769 (644)
49053,Washington,Utah,160537,91049.1 - 10098052 (644)
49055,Wayne,Utah,2694,75 - 9055 (644)
49057,Weber,Utah,247731,91049.1 - 10098052 (644)
56003,Big Horn,Wyoming,11901,9055.1 - 19054 (644)
56007,Carbon,Wyoming,15477,9055.1 - 19054 (644)
56013,Fremont,Wyoming,40076,36769.1 - 91049 (644)
56017,Hot Springs,Wyoming,4680,75 - 9055 (644)
56023,Lincoln,Wyoming,19011,9055.1 - 19054 (644)
56025,Natrona,Wyoming,80610,36769.1 - 91049 (644)
56029,Park,Wyoming,29121,19054.1 - 36769 (644)
56035,Sublette,Wyoming,9951,9055.1 - 19054 (644)
56037,Sweetwater,Wyoming,44117,36769.1 - 91049 (644)
56039,Teton,Wyoming,23059,19054.1 - 36769 (644)
56041,Uinta,Wyoming,20609,19054.1 - 36769 (644)
56043,Washakie,Wyoming,8129,75 - 9055 (644)
48001,Anderson,Texas,57863,36769.1 - 91049 (644)
48005,Angelina,Texas,87607,36769.1 - 91049 (644)
48007,Aransas,Texas,24763,19054.1 - 36769 (644)
48013,Atascosa,Texas,48828,36769.1 - 91049 (644)
48015,Austin,Texas,29565,19054.1 - 36769 (644)
48019,Bandera,Texas,21763,19054.1 - 36769 (644)
48021,Bastrop,Texas,82577,36769.1 - 91049 (644)
48025,Bee,Texas,32691,19054.1 - 36769 (644)
48027,Bell,Texas,342236,91049.1 - 10098052 (644)
48029,Bexar,Texas,1925865,91049.1 - 10098052 (644)
48031,Blanco,Texas,11279,9055.1 - 19054 (644)
48035,Bosque,Texas,18122,9055.1 - 19054 (644)
48039,Brazoria,Texas,353999,91049.1 - 10098052 (644)
48041,Brazos,Texas,219193,91049.1 - 10098052 (644)
48043,Brewster,Texas,9216,9055.1 - 19054 (644)
48047,Brooks,Texas,7180,75 - 9055 (644)
48049,Brown,Texas,37834,36769.1 - 91049 (644)
48051,Burleson,Texas,17863,9055.1 - 19054 (644)
48053,Burnet,Texas,45750,36769.1 - 91049 (644)
48055,Caldwell,Texas,41401,36769.1 - 91049 (644)
48057,Calhoun,Texas,21807,19054.1 - 36769 (644)
48061,Cameron,Texas,421750,91049.1 - 10098052 (644)
48071,Chambers,Texas,40292,36769.1 - 91049 (644)
48073,Cherokee,Texas,51903,36769.1 - 91049 (644)
48081,Coke,Texas,3275,75 - 9055 (644)
48083,Coleman,Texas,8391,75 - 9055 (644)
48089,Colorado,Texas,21022,19054.1 - 36769 (644)
48091,Comal,Texas,135097,91049.1 - 10098052 (644)
48093,Comanche,Texas,13495,9055.1 - 19054 (644)
48095,Concho,Texas,4233,75 - 9055 (644)
48099,Coryell,Texas,75389,36769.1 - 91049 (644)
48103,Crane,Texas,4839,75 - 9055 (644)
48105,Crockett,Texas,3633,75 - 9055 (644)
48109,Culberson,Texas,2241,75 - 9055 (644)
48123,DeWitt,Texas,20435,19054.1 - 36769 (644)
48127,Dimmit,Texas,10663,9055.1 - 19054 (644)
48131,Duval,Texas,11355,9055.1 - 19054 (644)
48135,Ector,Texas,158342,91049.1 - 10098052 (644)
48137,Edwards,Texas,2055,75 - 9055 (644)
48141,El Paso,Texas,837654,91049.1 - 10098052 (644)
48145,Falls,Texas,17299,9055.1 - 19054 (644)
48149,Fayette,Texas,25066,19054.1 - 36769 (644)
48157,Fort Bend,Texas,739342,91049.1 - 10098052 (644)
48161,Freestone,Texas,19709,19054.1 - 36769 (644)
48163,Frio,Texas,19394,19054.1 - 36769 (644)
48167,Galveston,Texas,327089,91049.1 - 10098052 (644)
48171,Gillespie,Texas,26208,19054.1 - 36769 (644)
48173,Glasscock,Texas,1430,75 - 9055 (644)
48175,Goliad,Texas,7531,75 - 9055 (644)
48177,Gonzales,Texas,20667,19054.1 - 36769 (644)
48185,Grimes,Texas,27630,19054.1 - 36769 (644)
48187,Guadalupe,Texas,155137,91049.1 - 10098052 (644)
48193,Hamilton,Texas,8269,75 - 9055 (644)
48199,Hardin,Texas,56379,36769.1 - 91049 (644)
48201,Harris,Texas,4602523,91049.1 - 10098052 (644)
48209,Hays,Texas,204150,91049.1 - 10098052 (644)
48215,Hidalgo,Texas,849389,91049.1 - 10098052 (644)
48217,Hill,Texas,35399,19054.1 - 36769 (644)
48225,Houston,Texas,22955,19054.1 - 36769 (644)
48229,Hudspeth,Texas,4098,75 - 9055 (644)
48235,Irion,Texas,1524,75 - 9055 (644)
48239,Jackson,Texas,14820,9055.1 - 19054 (644)
48241,Jasper,Texas,35504,19054.1 - 36769 (644)
48243,Jeff Davis,Texas,2234,75 - 9055 (644)
48245,Jefferson,Texas,255210,91049.1 - 10098052 (644)
48247,Jim Hogg,Texas,5282,75 - 9055 (644)
48249,Jim Wells,Texas,41192,36769.1 - 91049 (644)
48255,Karnes,Texas,15387,9055.1 - 19054 (644)
48259,Kendall,Texas,41982,36769.1 - 91049 (644)
48261,Kenedy,Texas,595,75 - 9055 (644)
48265,Kerr,Texas,51365,36769.1 - 91049 (644)
48267,Kimble,Texas,4408,75 - 9055 (644)
48271,Kinney,Texas,3675,75 - 9055 (644)
48273,Kleberg,Texas,31425,19054.1 - 36769 (644)
48281,Lampasas,Texas,20640,19054.1 - 36769 (644)
48283,La Salle,Texas,7409,75 - 9055 (644)
48285,Lavaca,Texas,19941,19054.1 - 36769 (644)
48287,Lee,Texas,16952,9055.1 - 19054 (644)
48289,Leon,Texas,17098,9055.1 - 19054 (644)
48291,Liberty,Texas,81862,36769.1 - 91049 (644)
48293,Limestone,Texas,23515,19054.1 - 36769 (644)
48297,Live Oak,Texas,12123,9055.1 - 19054 (644)
48299,Llano,Texas,20640,19054.1 - 36769 (644)
48301,Loving,Texas,102,75 - 9055 (644)
48307,McCulloch,Texas,8098,75 - 9055 (644)
48309,McLennan,Texas,248429,91049.1 - 10098052 (644)
48311,McMullen,Texas,662,75 - 9055 (644)
48313,Madison,Texas,14128,9055.1 - 19054 (644)
48319,Mason,Texas,4161,75 - 9055 (644)
48321,Matagorda,Texas,36743,19054.1 - 36769 (644)
48323,Maverick,Texas,57970,36769.1 - 91049 (644)
48325,Medina,Texas,49334,36769.1 - 91049 (644)
48327,Menard,Texas,2123,75 - 9055 (644)
48329,Midland,Texas,164194,91049.1 - 10098052 (644)
48331,Milam,Texas,24664,19054.1 - 36769 (644)
48333,Mills,Texas,4902,75 - 9055 (644)
48339,Montgomery,Texas,554445,91049.1 - 10098052 (644)
48347,Nacogdoches,Texas,65558,36769.1 - 91049 (644)
48349,Navarro,Texas,48583,36769.1 - 91049 (644)
48351,Newton,Texas,14057,9055.1 - 19054 (644)
48355,Nueces,Texas,360486,91049.1 - 10098052 (644)
48361,Orange,Texas,84047,36769.1 - 91049 (644)
48371,Pecos,Texas,15797,9055.1 - 19054 (644)
48373,Polk,Texas,47837,36769.1 - 91049 (644)
48377,Presidio,Texas,7123,75 - 9055 (644)
48383,Reagan,Texas,3752,75 - 9055 (644)
48385,Real,Texas,3389,75 - 9055 (644)
48389,Reeves,Texas,15125,9055.1 - 19054 (644)
48391,Refugio,Texas,7236,75 - 9055 (644)
48395,Robertson,Texas,16890,9055.1 - 19054 (644)
48399,Runnels,Texas,10310,9055.1 - 19054 (644)
48403,Sabine,Texas,10458,9055.1 - 19054 (644)
48405,San Augustine,Texas,8327,75 - 9055 (644)
48407,San Jacinto,Texas,27819,19054.1 - 36769 (644)
48409,San Patricio,Texas,67046,36769.1 - 91049 (644)
48411,San Saba,Texas,5962,75 - 9055 (644)
48413,Schleicher,Texas,3061,75 - 9055 (644)
48419,Shelby,Texas,25478,19054.1 - 36769 (644)
48427,Starr,Texas,63894,36769.1 - 91049 (644)
48431,Sterling,Texas,1141,75 - 9055 (644)
48435,Sutton,Texas,3865,75 - 9055 (644)
48443,Terrell,Texas,862,75 - 9055 (644)
48451,Tom Green,Texas,117466,91049.1 - 10098052 (644)
48453,Travis,Texas,1203166,91049.1 - 10098052 (644)
48455,Trinity,Texas,14569,9055.1 - 19054 (644)
48457,Tyler,Texas,21496,19054.1 - 36769 (644)
48461,Upton,Texas,3634,75 - 9055 (644)
48463,Uvalde,Texas,27009,19054.1 - 36769 (644)
48465,Val Verde,Texas,49027,36769.1 - 91049 (644)
48469,Victoria,Texas,91970,91049.1 - 10098052 (644)
48471,Walker,Texas,71539,36769.1 - 91049 (644)
48473,Waller,Texas,49987,36769.1 - 91049 (644)
48475,Ward,Texas,11586,9055.1 - 19054 (644)
48477,Washington,Texas,34796,19054.1 - 36769 (644)
48479,Webb,Texas,272053,91049.1 - 10098052 (644)
48481,Wharton,Texas,41551,36769.1 - 91049 (644)
48489,Willacy,Texas,21754,19054.1 - 36769 (644)
48491,Williamson,Texas,527057,91049.1 - 10098052 (644)
48493,Wilson,Texas,48198,36769.1 - 91049 (644)
48495,Winkler,Texas,7802,75 - 9055 (644)
48505,Zapata,Texas,14369,9055.1 - 19054 (644)
48507,Zavala,Texas,12131,9055.1 - 19054 (644)
5007,Benton,Arizona,258980,91049.1 - 10098052 (644)
5033,Crawford,Arizona,62472,36769.1 - 91049 (644)
5047,Franklin,Arizona,17780,9055.1 - 19054 (644)
5057,Hempstead,Arizona,22018,19054.1 - 36769 (644)
5061,Howard,Arizona,13389,9055.1 - 19054 (644)
5081,Little River,Arizona,12417,9055.1 - 19054 (644)
5083,Logan,Arizona,21757,19054.1 - 36769 (644)
5087,Madison,Arizona,16076,9055.1 - 19054 (644)
5091,Miller,Arizona,43759,36769.1 - 91049 (644)
5113,Polk,Arizona,20163,19054.1 - 36769 (644)
5127,Scott,Arizona,10442,9055.1 - 19054 (644)
5131,Sebastian,Arizona,127461,91049.1 - 10098052 (644)
5133,Sevier,Arizona,17193,9055.1 - 19054 (644)
5143,Washington,Arizona,228529,91049.1 - 10098052 (644)
8001,Adams,Colorado,497115,91049.1 - 10098052 (644)
8003,Alamosa,Colorado,16444,9055.1 - 19054 (644)
8005,Arapahoe,Colorado,636671,91049.1 - 10098052 (644)
8009,Baca,Colorado,3563,75 - 9055 (644)
8011,Bent,Colorado,5809,75 - 9055 (644)
8013,Boulder,Colorado,321030,91049.1 - 10098052 (644)
8014,Broomfield,Colorado,66120,36769.1 - 91049 (644)
8015,Chaffee,Colorado,19164,19054.1 - 36769 (644)
8017,Cheyenne,Colorado,2039,75 - 9055 (644)
8019,Clear Creek,Colorado,9379,9055.1 - 19054 (644)
8021,Conejos,Colorado,8142,75 - 9055 (644)
8023,Costilla,Colorado,3687,75 - 9055 (644)
8025,Crowley,Colorado,5630,75 - 9055 (644)
8027,Custer,Colorado,4640,75 - 9055 (644)
8031,Denver,Colorado,693417,91049.1 - 10098052 (644)
8035,Douglas,Colorado,328614,91049.1 - 10098052 (644)
8037,Eagle,Colorado,54357,36769.1 - 91049 (644)
8039,Elbert,Colorado,25162,19054.1 - 36769 (644)
8041,El Paso,Colorado,688153,91049.1 - 10098052 (644)
8043,Fremont,Colorado,47002,36769.1 - 91049 (644)
8047,Gilpin,Colorado,5924,75 - 9055 (644)
8049,Grand,Colorado,15066,9055.1 - 19054 (644)
8055,Huerfano,Colorado,6583,75 - 9055 (644)
8057,Jackson,Colorado,1296,75 - 9055 (644)
8059,Jefferson,Colorado,570427,91049.1 - 10098052 (644)
8061,Kiowa,Colorado,1449,75 - 9055 (644)
8063,Kit Carson,Colorado,7635,75 - 9055 (644)
8065,Lake,Colorado,7585,75 - 9055 (644)
8069,Larimer,Colorado,338161,91049.1 - 10098052 (644)
8071,Las Animas,Colorado,14179,9055.1 - 19054 (644)
8073,Lincoln,Colorado,5548,75 - 9055 (644)
8075,Logan,Colorado,21689,19054.1 - 36769 (644)
8087,Morgan,Colorado,28257,19054.1 - 36769 (644)
8089,Otero,Colorado,18325,9055.1 - 19054 (644)
8093,Park,Colorado,17392,9055.1 - 19054 (644)
8095,Phillips,Colorado,4318,75 - 9055 (644)
8099,Prowers,Colorado,12052,9055.1 - 19054 (644)
8101,Pueblo,Colorado,164685,91049.1 - 10098052 (644)
8105,Rio Grande,Colorado,11351,9055.1 - 19054 (644)
8109,Saguache,Colorado,6468,75 - 9055 (644)
8115,Sedgwick,Colorado,2350,75 - 9055 (644)
